Hello
resnet
2018-09-07 21:33:43.829581: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829662: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829684: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829697: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829711: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:44.126887: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties: 
name: GeForce GTX 1080 Ti
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 10.92GiB
Free memory: 10.76GiB
2018-09-07 21:33:44.126960: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0 
resnet_v2_152/block3/unit_10/bottleneck_v2/conv3/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv3/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv3/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_206: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_205: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/moving_mean/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/moving_mean/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/gamma: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_204: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/gamma/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/gamma/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/beta: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_203: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/beta/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/BatchNorm/beta/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/weights: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_207: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/weights/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv2/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_201: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_200: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/moving_mean/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/moving_mean/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/gamma: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_199: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/gamma/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/gamma/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/beta: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_198: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/beta/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/BatchNorm/beta/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/weights: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_202: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/weights/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/conv1/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_213: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_212: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/moving_mean/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/moving_mean/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/gamma: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_211: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/gamma/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/gamma/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/beta: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_210: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/beta/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_10/bottleneck_v2/preact/beta/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/biases: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_752: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/biases/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/biases/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/weights: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_753: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/weights/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv3/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_750: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_749: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/moving_mean/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/moving_mean/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/gamma: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_748: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/gamma/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/gamma/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/beta: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_747: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/beta/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/BatchNorm/beta/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/weights: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_751: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/weights/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv2/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_745: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_744: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/moving_mean/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/moving_mean/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/gamma: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_743: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/gamma/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/gamma/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/beta: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_742: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/beta/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/BatchNorm/beta/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/weights: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_746: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/weights/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/conv1/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_757: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_756: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/moving_mean/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/moving_mean/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/gamma: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_755: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/gamma/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/gamma/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/beta: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_754: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/beta/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_9/bottleneck_v2/preact/beta/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/biases: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_736: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/biases/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/biases/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/weights: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_737: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/weights/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv3/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_734: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_733: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/moving_mean/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/moving_mean/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/gamma: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_732: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/gamma/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/gamma/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/beta: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_731: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/beta/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/BatchNorm/beta/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/weights: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_735: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/weights/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/weights/Initializer/truncated_normal/mul: (Mul): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/weights/Initializer/truncated_normal: (Add): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv2/weights/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv1/BatchNorm/moving_variance: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
save/Assign_729: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv1/BatchNorm/moving_variance/read: (Identity): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv1/BatchNorm/moving_variance/Assign: (Assign): /job:localhost/replica:0/task:0/gpu:0
resnet_v2_152/block3/unit_8/bottleneck_v2/conv1/BatchNorm/moving_mean: (VariableV2): /job:localhost/replica:0/task:0/gpu:0
